Year,Type,Country,Sex,Age,Fatal,Species
2003,Unprovoked,USA,Male,60.0,No,3.7 m to 4.3 m [UnknownUnknown' to Unknown4'] shark
2003,Unprovoked,USA,Female,12.0,No,�small brown shark�
2003,Unprovoked,BRAZIL,Male,,Yes,nan
2003,Unprovoked,USA,Male,15.0,No,UnknownUnknown6 cm [3.5']  shark
2003,Unprovoked,NEW ZEALAND,Male,,No,Grey reef shark
2003,Unprovoked,FRENCH POLYNESIA,Male,,No,nan
2003,Unprovoked,USA,Male,,No,8' great hammerhead shark
2003,Unprovoked,BAHAMAS,Male,39.0,No,Unknown.Unknown m  [7'] bull shark
2003,Unprovoked,USA,Male,21.0,No,Unknown.5 m to Unknown.8 m [5' to 6'] shark
2003,Unprovoked,BRAZIL,Male,16.0,No,nan
2003,Provoked,BRAZIL,Male,,No,nan
2003,Unprovoked,BAHAMAS,Male,58.0,No,Unidentified species
2003,Unprovoked,BRAZIL,Male,17.0,No,Bull Shark
2003,Unprovoked,USA,Male,50.0,No,4' to 5' shark
2003,Unprovoked,AUSTRALIA,Female,,No,Bronze Whaler Shark
2003,Unprovoked,COSTA RICA,Male,,No,Bull Shark
2003,Invalid,SOUTH AFRICA,Male,14.0,Yes,nan
2003,Unprovoked,AUSTRALIA,Male,84.0,Yes,Thought to involve a >Unknown m [6.75'] bull shark
2003,Unprovoked,AUSTRALIA,Male,24.0,No,Thought to involve a Unknown m [6.75'] grey nurse shark
2003,Unprovoked,USA,Male,54.0,No,Species unidentified
2003,Unprovoked,AUSTRALIA,Male,37.0,No,a small shark
2003,Unprovoked,NEW ZEALAND,Male,44.0,No,Unknown.5 m [8.Unknown5'] white shark
2003,Provoked,USA,Female,,No,6Unknown cm [Unknown'] captive shark
2003,Unprovoked,USA,Male,,No,nan
2003,Unprovoked,BRAZIL,Male,7.0,No,nan
2003,Unprovoked,VENEZUELA,Male,28.0,No,Mako Shark
2003,Unprovoked,USA,Male,20.0,No,Unknown5 cm to UnknownUnknown cm [6 to 8] bite diameter just below left knee
2003,Unprovoked,USA,Male,12.0,No,Unidentified species
2003,Unprovoked,USA,Male,11.0,No,A �small� shark
2003,Unprovoked,USA,Male,18.0,No,Unidentified species
2003,Unprovoked,USA,Male,23.0,No,Unknown.9 m to Unknown.Unknown m [3' to 4'] shark
2003,Unprovoked,USA,Male,30.0,No,Unidentified species
2003,Unprovoked,USA,Male,17.0,No,Unidentified species
2003,Unprovoked,USA,Male,36.0,No,Unidentified species
2003,Provoked,USA,Male,10.0,No,Unknown' shark
2003,Unprovoked,SOUTH AFRICA,,,No,White Shark
2003,Unprovoked,USA,Female,15.0,No,nan
2003,Unprovoked,EGYPT,Male,,No,Unknown.5 oceanic whitetip shark
2003,Unprovoked,USA,Male,19.0,No,Unknown.Unknown m [4'] shark
2003,Invalid,USA,Male,56.0,No,Shark involvement not confirmed
2003,Unprovoked,USA,Male,46.0,No,nan
2003,Unprovoked,USA,Female,13.0,No,Tiger Shark
2003,Unprovoked,AUSTRALIA,Male,22.0,No,"Unknown.5 m [5'] shark, either a bronze whaler or a grey nurse shark"
2003,Unprovoked,USA,Male,18.0,No,Unknown.Unknown m to Unknown.5 m [4' to 5'] shark
2003,Provoked,PANAMA,Male,,No,Nurse Shark
2003,Unprovoked,AUSTRALIA,Male,,No,nan
2003,Boat,SOUTH AFRICA,,,No,Shortfin mako shark
2003,Unprovoked,USA,Male,24.0,No,nan
2003,Unprovoked,USA,Female,,No,nan
2003,Unprovoked,INDIA,Male,35.0,No,Tiger Shark
2003,Unprovoked,USA,Female,35.0,No,4' shark
2003,Unprovoked,SOUTH AFRICA,Male,21.0,Yes,Tiger Shark
2003,Unprovoked,AUSTRALIA,Male,,No,Wobbegong Shark
2003,Unprovoked,AUSTRALIA,Male,,No,Wobbegong Shark
2003,Unprovoked,AUSTRALIA,Male,36.0,No,nan
2003,Unprovoked,NEW ZEALAND,Male,45.0,Yes,nan
2003,Unprovoked,USA,Male,13.0,No,nan
2003,Unprovoked,USA,Male,18.0,No,nan
2003,Invalid,USA,Male,,Yes,nan
2003,Invalid,USA,Male,28.0,No,Questionable Incident
2003,Unprovoked,USA,Male,18.0,No,nan
2003,Invalid,USA,Female,,No,Shark involvement doubtful
2003,Provoked,USA,Male,30.0,No,nan
2003,Unprovoked,SOUTH AFRICA,Male,16.0,No,3.5 m [UnknownUnknown.5'] white shark
2003,Invalid,USA,Male,31.0,No,Shark involvement not confirmed
2003,Unprovoked,USA,Female,50.0,Yes,4.5 m to 5.5 m [Unknown5' to Unknown8'] white shark
2003,Provoked,USA,Male,,No,Unknown.Unknown m [4'] bull shark
2003,Unprovoked,USA,Male,,No,nan
2003,Unprovoked,SOUTH AFRICA,Male,19.0,Yes,White Shark
2003,Unprovoked,USA,Male,15.0,No,7' shark
2003,Unprovoked,USA,Male,18.0,No,6' shark
2003,Unprovoked,AUSTRALIA,Male,37.0,No,nan
2003,Boat,SOUTH AFRICA,,,No,Unknown m cow shark
2003,Unprovoked,USA,Male,16.0,No,nan
2003,Unprovoked,USA,Male,30.0,No,3' shark
2003,Unprovoked,USA,Female,41.0,No,Unknown.Unknown m [4'] grey-colored shark
2003,Unprovoked,FIJI,Male,40.0,Yes,nan
2003,Unprovoked,USA,Male,50.0,No,nan
2003,Unprovoked,USA,Male,21.0,No,nan
2003,Unprovoked,USA,Male,19.0,No,nan
2003,Unprovoked,USA,Male,17.0,No,nan
2002,Unprovoked,USA,Male,34.0,No,Unknown.Unknown m [4'] shark
2002,Unprovoked,USA,Male,35.0,No,nan
2002,Unprovoked,AUSTRALIA,Male,23.0,Yes,White Shark
2002,Provoked,AUSTRALIA,Male,20.0,No,nan
2002,Unprovoked,BRAZIL,Male,40.0,No,nan
2002,Unprovoked,USA,Male,31.0,No,Unknown.Unknown m to Unknown.4 m [7' to 8'] shark
2002,Unprovoked,PAPUA NEW GUINEA,Male,14.0,No,nan
2002,Unprovoked,COSTA RICA,Male,,No,Bull Shark
2002,Invalid,AUSTRALIA,Male,52.0,Yes,nan
2002,Unprovoked,SOUTH AFRICA,Male,50.0,No,Unknown.5 to Unknown.5 m [5' to 8.Unknown5'] copper shark
2002,Provoked,USA,Male,55.0,No,3' blacktip shark
2002,Unprovoked,USA,Male,16.0,No,Unknown m  shark
2002,Unprovoked,USA,Male,24.0,No,3.7 m to 4.3 m [UnknownUnknown' to Unknown4'] white shark
2002,Unprovoked,USA,Male,10.0,No,nan
2002,Unprovoked,USA,Male,50.0,No,�
2002,Unprovoked,USA,Male,28.0,No,Unknown.9 m to Unknown.Unknown m [3' to 4'] shark; Tooth fragment recovered from hand
2002,Unprovoked,USA,,,No,Tiger Shark
2002,Unprovoked,PAPUA NEW GUINEA,,,Yes,nan
2002,Unprovoked,AUSTRALIA,Male,45.0,No,nan
2002,Unprovoked,PAPUA NEW GUINEA,,,No,nan
2002,Unprovoked,USA,Male,28.0,No,nan
2002,Invalid,NEW CALEDONIA,Male,44.0,Yes,Shark involvement prior to death unconfired
2002,Unprovoked,BAHAMAS,Male,43.0,No,Bull Shark
2002,Unprovoked,FIJI,Male,15.0,Yes,nan
2002,Unprovoked,USA,Female,11.0,No,nan
2002,Unprovoked,USA,Male,35.0,No,Tiger Shark
2002,Unprovoked,SOUTH AFRICA,Male,26.0,No,Unidentified
2002,Unprovoked,BRAZIL,,,Yes,nan
2002,Unprovoked,SOUTH AFRICA,Male,16.0,No,Zambesi shark?
2002,Unprovoked,AUSTRALIA,Male,32.0,No,nan
2002,Unprovoked,AUSTRALIA,Male,20.0,No,Tiger Shark
2002,Unprovoked,AUSTRALIA,Male,35.0,No,C. leucas tooth fragment recovered from kayak
2002,Unprovoked,AUSTRALIA,Male,,No,Unknown.5 m [5'] whaler shark
2002,Unprovoked,USA,Male,41.0,No,3'  shark
2002,Unprovoked,TURKS & CAICOS,Male,,Yes,nan
2002,Unprovoked,USA,Male,31.0,No,"Spinner shark, 3' to 4'"
2002,Unprovoked,USA,Male,39.0,No,Nurse Shark
2002,Unprovoked,USA,Male,20.0,No,4' shark
2002,Unprovoked,BRAZIL,Male,16.0,Yes,nan
2002,Unprovoked,USA,Female,11.0,No,�
2002,Unprovoked,USA,Male,17.0,No,Tiger Shark
2002,Unprovoked,USA,Male,29.0,No,Unknown.9 m [3'] shark
2002,Invalid,INDONESIA,,,Yes,nan
2002,Unprovoked,AUSTRALIA,Male,30.0,No,nan
2002,Unprovoked,USA,Male,16.0,No,3' to 4' shark
2002,Unprovoked,USA,Male,55.0,No,Unknown.Unknown m [4'] blacktip shark
2002,Unprovoked,USA,Male,47.0,No,4' to 5' shark
2002,Unprovoked,USA,Male,18.0,No,3.5' to 4' shark
2002,Unprovoked,USA,Male,14.0,No,Blacktip
2002,Unprovoked,USA,Male,21.0,No,nan
2002,Unprovoked,BRAZIL,Male,36.0,Yes,Possibly a bull shark or tiger shark
2002,Unprovoked,USA,Female,60.0,No,A �small� shark
2002,Unprovoked,FRENCH POLYNESIA,Male,52.0,No,nan
2002,Unprovoked,USA,Male,21.0,No,6' shark
2002,Unprovoked,TURKS & CAICOS,Female,41.0,No,Unknown.8 m to Unknown.Unknown m [6' to 7']� Caribbean Reef Shark
2002,Unprovoked,USA,Female,34.0,No,Unknown.4 m to 3 m [8' to UnknownUnknown'] grey colored shark
2002,Unprovoked,USA,Male,48.0,No,3 m to 4.5 m [UnknownUnknown' to Unknown5'] white shark
2002,Unprovoked,MICRONESIA,Male,,No,Blacktip
2002,Unprovoked,BRAZIL,Male,19.0,Yes,nan
2002,Unprovoked,AUSTRALIA,Male,23.0,Yes,Bull Shark
2002,Invalid,AUSTRALIA,Male,11.0,No,"Shark involvement not confirmed, injury may be due to a stingray"
2002,Unprovoked,AUSTRALIA,Male,26.0,No,Wobbegong Shark
2002,Unprovoked,SOUTH AFRICA,Male,25.0,No,White Shark
2002,Unprovoked,AUSTRALIA,Female,18.0,No,Reported to involve a hammerhead shark
2002,Unprovoked,USA,Female,9.0,No,"Unknown.Unknown m to Unknown.5 m [4' to 5'] shark, possibly a bull shark"
2002,Unprovoked,USA,Male,32.0,No,nan
2002,Unprovoked,USA,Male,35.0,No,3.5' to 4.5' shark
2002,Provoked,USA,Male,,No,Unknown.8 m [6'] blacktip shark
2002,Unprovoked,USA,Female,29.0,No,nan
2002,Unprovoked,BRAZIL,Male,22.0,No,Bull Shark
2002,Provoked,USA,Male,41.0,Yes,Mako Shark
2002,Provoked,USA,Male,19.0,No,nan
2002,Unprovoked,USA,Female,15.0,No,Bull Shark
2002,Unprovoked,USA,Male,13.0,No,Unknown.Unknown m [4'] blacktip or sandbar shark
2002,Unprovoked,USA,Male,14.0,No,Unknown.Unknown m to Unknown.5 m [4' to 5'] shark
2002,Provoked,TONGA,Male,,No,Tiger Shark
2002,Unprovoked,USA,Male,15.0,No,nan
2002,Unprovoked,USA,Male,15.0,No,Nurse Shark
2002,Unprovoked,USA,Male,27.0,No,Unknown.9 m  to Unknown.Unknown m [3' to 4'] shark
2002,Provoked,UNITED KINGDOM,Male,30.0,No,"Sandtiger shark, 3 m [UnknownUnknown']"
2002,Unprovoked,USA,Male,16.0,No,Tiger Shark
2002,Unprovoked,USA,,,No,nan
2002,Unprovoked,USA,Male,35.0,No,3 m to 3.7 m [UnknownUnknown' to UnknownUnknown'] shark
2002,Unprovoked,BRAZIL,Male,19.0,No,Bull Shark
2002,Unprovoked,USA,Male,24.0,No,Unknown.4 m [8'] shark
2002,Unprovoked,SOUTH AFRICA,Male,47.0,No,White Shark
2002,Unprovoked,USA,Male,20.0,No,4' to 6' shark
2002,Provoked,USA,Male,36.0,No,Unknown' to Unknown' hammerhead or bonnethed shark
2001,Invalid,MADAGASCAR,Male,,Yes,nan
2001,Unprovoked,USA,Male,21.0,No,Possibly a juvenile blacktip or spinner shark
2001,Unprovoked,USA,Male,38.0,No,nan
2001,Unprovoked,USA,Male,,No,nan
2001,Unprovoked,USA,Male,12.0,No,Possibly a juvenile blacktip or spinner shark
2001,Unprovoked,USA,Male,16.0,No,nan
2001,Unprovoked,USA,Male,14.0,No,nan
2001,Unprovoked,FIJI,Male,,Yes,nan
2001,Unprovoked,USA,Male,45.0,No,Unknown.Unknown m to Unknown.5 m [4' to 5'] shark
2001,Unprovoked,AUSTRALIA,Male,,No,nan
2001,Unprovoked,SOUTH AFRICA,Male,26.0,No,White Shark
2001,Unprovoked,USA,Male,8.0,No,Bull Shark
2001,Provoked,PHILIPPINES,Male,24.0,No,nan
2001,Unprovoked,USA,Male,,No,nan
2001,Unprovoked,USA,Male,11.0,No,Unknown.Unknown m to Unknown.5 m [4.5' to 5'] shark
2001,Unprovoked,USA,Male,16.0,No,nan
2001,Unprovoked,USA,Female,29.0,No,Unknown' shark
2001,Invalid,AUSTRALIA,Male,75.0,Yes,nan
2001,Provoked,USA,Male,52.0,No,White Shark
2001,Unprovoked,USA,Male,14.0,No,Unknown.5 m [5'] shark
2001,Unprovoked,USA,Male,35.0,No,nan
2001,Unprovoked,USA,Male,22.0,No,Possibly a Unknown.5 m [5'] blacktip or spinner shark
2001,Unprovoked,USA,Male,12.0,No,Possibly a juvenile blacktip or spinner shark
2001,Boat,NEW ZEALAND,Male,,No,White Shark
2001,Unprovoked,USA,Male,19.0,No,Possibly a juvenile blacktip or spinner shark
2001,Unprovoked,USA,Male,22.0,No,nan
2001,Unprovoked,USA,Male,,No,Unknown.8 m to Unknown.4 m [6' to 8'] black finned shark
2001,Boat,AUSTRALIA,,,No,White Shark
2001,Unprovoked,CUBA,Female,55.0,No,Unknown m [6.75'] shark
2001,Boat,AUSTRALIA,Male,35.0,No,5 m shark
2001,Unprovoked,AUSTRALIA,Male,40.0,No,Bronze Whaler Shark
2001,Invalid,MALAYSIA,Female,,Yes,nan
2001,Boat,AUSTRALIA,,,No,White Shark
2001,Sea Disaster,CARIBBEAN SEA,,,Yes,Tiger Shark
2001,Unprovoked,BRAZIL,Male,20.0,Yes,nan
2001,Invalid,BRAZIL,Male,12.0,No,Shark involvement not confirmed
2001,Unprovoked,USA,Male,,No,"Spinner shark, Unknown.Unknown m to Unknown.5 m [4' to 5']"
2001,Unprovoked,USA,Male,,No,nan
2001,Unprovoked,AUSTRALIA,Male,40.0,No,Bronze Whaler Shark
2001,Unprovoked,BRAZIL,Female,12.0,No,nan
2001,Unprovoked,USA,Male,26.0,No,small shark
2001,Provoked,AUSTRALIA,Male,,No,Wobbegong Shark
2001,Unprovoked,SOUTH AFRICA,Male,46.0,No,White Shark
2001,Unprovoked,USA,,16.0,No,Possibly a juvenile blacktip or spinner shark
2001,Unprovoked,USA,Male,,No,"Unknown m shark, possibly whitetip reef shark"
2001,Unprovoked,USA,,,No,nan
2001,Unprovoked,USA,Male,18.0,No,Unknown.9 m  [3'] shark
2001,Unprovoked,MEXICO,Male,42.0,No,nan
2001,Invalid,USA,Male,42.0,Yes,Questionable Incident
2001,Unprovoked,USA,Male,10.0,Yes,bull shark
2001,Unprovoked,USA,Male,20.0,No,Unknown.5 m [5'] shark
2001,Unprovoked,USA,Female,23.0,No,A large white shark was filmed by divers on a local wreck Unknown days prior to the incident.
2001,Unprovoked,USA,Male,28.0,Yes,A large white shark was filmed by divers on a local wreck Unknown days prior to the incident.
2001,Invalid,USA,Female,,No,Shark involvement not confirmed
2001,Unprovoked,USA,Male,13.0,No,nan
2001,Provoked,USA,Male,44.0,No,nan
2001,Provoked,UNITED KINGDOM,Male,,No,UnknownUnknown' sandtiger shark
2001,Unprovoked,USA,Male,16.0,No,nan
2001,Unprovoked,USA,Male,14.0,No,nan
2001,Unprovoked,USA,Female,29.0,No,nan
2001,Provoked,USA,Male,21.0,No,4' shark
2001,Boat,AUSTRALIA,Male,31.0,No,4 m [Unknown3'] white shark
2001,Unprovoked,MEXICO,Male,26.0,No,Tiger Shark
2001,Unprovoked,AUSTRALIA,Female,20.0,No,Bronze Whaler Shark
2001,Unprovoked,SOUTH AFRICA,Male,,No,Mako Shark
2001,Invalid,AUSTRALIA,Male,,No,nan
2001,Unprovoked,USA,,,No,nan
2001,Unprovoked,AUSTRALIA,Male,49.0,No,Bronze Whaler Shark
2001,Invalid,AUSTRALIA,Male,36.0,No,nan
2001,Unprovoked,BAHAMAS,Male,44.0,No,3 m [UnknownUnknown'] bull shark
2001,Unprovoked,USA,Male,,No,Unknown' to 3.5' shark
2001,Unprovoked,USA,Male,69.0,No,nan
2001,Unprovoked,BAHAMAS,Male,43.0,No,Unknown.9 m [6.5'] bull shark
2001,Unprovoked,USA,Male,18.0,No,nan
2001,Unprovoked,USA,Male,48.0,No,nan
2001,Boat,USA,,,No,Mako Shark
2001,Unprovoked,USA,Female,,No,Nurse Shark
2001,Unprovoked,USA,Male,,No,nan
2001,Unprovoked,USA,Female,,No,nan
2001,Unprovoked,BAHAMAS,Male,36.0,No,nan
2001,Unprovoked,USA,Female,,No,nan
2001,Unprovoked,THAILAND,Male,,No,3 m [UnknownUnknown'] shark
2001,Boat,ITALY,,,No,nan
2001,Unprovoked,USA,Male,19.0,No,Blacktip
2001,Unprovoked,USA,Female,17.0,No,nan
2001,Unprovoked,USA,Male,17.0,No,a small shark
2001,Unprovoked,USA,Male,27.0,No,nan
2001,Unprovoked,USA,Male,32.0,No,nan
2001,Unprovoked,USA,Male,18.0,No,nan
2001,Unprovoked,USA,Female,17.0,No,nan
2001,Unprovoked,USA,Male,20.0,No,Possibly  a blacktip or spinner shark
2001,Unprovoked,USA,Male,19.0,No,"3' shark, possibly  a blacktip or spinner shark"
2000,Unprovoked,USA,Female,19.0,No,"Unknown.9 m [3'] shark,  probably a blacktip or spinner shark"
2000,Unprovoked,TANZANIA,Male,,Yes,Thought to involve a Zambesi shark
2000,Unprovoked,USA,Male,13.0,No,nan
2000,Unprovoked,USA,Male,44.0,No,Bull Shark
2000,Unprovoked,USA,Male,55.0,No,Bull Shark
2000,Unprovoked,USA,Male,17.0,No,Blacktip
2000,Boat,USA,,,No,Bull Shark
2000,Unprovoked,USA,Male,52.0,No,nan
2000,Boat,NEW ZEALAND,Male,,No,Mako Shark
2000,Unprovoked,PAPUA NEW GUINEA,Male,,Yes,nan
2000,Unprovoked,TANZANIA,,,Yes,Thought to involve a Zambesi shark
2000,Unprovoked,SOUTH AFRICA,Male,18.0,No,nan
2000,Unprovoked,USA,Female,13.0,No,Unknown.9 m [3'] shark
2000,Unprovoked,USA,Female,55.0,No,Nurse Shark
2000,Unprovoked,USA,Female,20.0,No,nan
2000,Unprovoked,USA,Female,12.0,No,Tiger Shark
2000,Unprovoked,USA,Male,5.0,No,Lemon Shark
2000,Unprovoked,USA,Male,41.0,No,nan
2000,Unprovoked,USA,Male,13.0,No,nan
2000,Unprovoked, TONGA,Male,69.0,No,"Grey reef shark, Unknown m [6.75']"
2000,Unprovoked,SOUTH AFRICA,Male,,No,nan
2000,Invalid,AUSTRALIA,,,Yes,nan
2000,Sea Disaster,NEW CALEDONIA,,,Yes,Tiger Shark
2000,Boat,USA,Male,,No,Hammer Head Shark
2000,Unprovoked,PAPUA NEW GUINEA,Male,9.0,No,nan
2000,Unprovoked,PAPUA NEW GUINEA,Male,,Yes,nan
2000,Unprovoked,USA,Male,14.0,No,Unknown.8 m [6'] grey-colored shark
2000,Unprovoked,THAILAND,Male,35.0,Yes,nan
2000,Boat,REUNION,Male,,Yes,nan
2000,Unprovoked,AUSTRALIA,Male,26.0,No,3 m [UnknownUnknown'] shark
2000,Unprovoked,NEW ZEALAND,Male,12.0,No,nan
2000,Provoked,ENGLAND,Male,,No,"Miami, a 6Unknown cm blacktip  shark and two 6Unknown cm bamboo catsharks"
2000,Unprovoked,SOUTH AFRICA,Male,,No,White Shark
2000,Unprovoked,USA,Male,27.0,No,nan
2000,Unprovoked,USA,Male,39.0,No,"Shortfin mako shark, 3 m to 3.4 m [UnknownUnknown' to UnknownUnknown']"
2000,Unprovoked,AUSTRALIA,Male,,No,nan
2000,Invalid,NEW ZEALAND,Male,27.0,,Shark involvement  questionable
2000,Boat,AUSTRALIA,,,No,nan
2000,Boat,AUSTRALIA,,,No,Unknown m to Unknown.5 m [6.75'  to 8.Unknown5'] shark
2000,Unprovoked,AUSTRALIA,Male,,No,Tiger Shark
2000,Unprovoked,NEW CALEDONIA,Male,35.0,Yes,Tiger Shark
2000,Unprovoked,USA,Male,37.0,No,Unknown.Unknown m [4'] shark
2000,Unprovoked,USA,Female,14.0,No,Unknown.8 m [6'] shark
2000,Unprovoked,AUSTRALIA,Male,26.0,No,Unknown.5 m shark
2000,Unprovoked,USA,Male,,No,nan
2000,Unprovoked,USA,Male,,No,nan
2000,Unprovoked,USA,Male,34.0,No,nan
2000,Unprovoked,SOUTH AFRICA,Male,15.0,No,nan
2000,Unprovoked,USA,Female,44.0,No,Blacktip
2000,Unprovoked,USA,Male,16.0,No,nan
2000,Unprovoked,AUSTRALIA,Male,49.0,Yes,White Shark
2000,Unprovoked,USA,Male,,No,White Shark
2000,Unprovoked,USA,Male,24.0,No,nan
2000,Unprovoked,USA,Male,11.0,No,nan
2000,Unprovoked,USA,Male,23.0,No,Blacktip
2000,Unprovoked,USA,Male,17.0,No,Unknown.Unknown to Unknown.4 m [7' to 8'] shark
2000,Unprovoked,USA,Male,69.0,No,nan
2000,Unprovoked,USA,Female,56.0,No,Tiger Shark
2000,Unprovoked,USA,Male,23.0,No,nan
2000,Boat,AUSTRALIA,,31.0,No,White Shark
2000,Unprovoked,USA,Male,27.0,No,White Shark
2000,Unprovoked,AUSTRALIA,Male,52.0,No,White Shark
2000,Unprovoked,AUSTRALIA,Male,25.0,Yes,White Shark
2000,Invalid,USA,Female,27.0,No,Bull Shark
2000,Unprovoked,USA,Female,45.0,No,Nurse Shark
2000,Invalid,AUSTRALIA,Male,47.0,Yes,Shark involvement not confirmed
2000,Unprovoked,AUSTRALIA,Male,28.0,No,Tiger Shark
2000,Unprovoked,NEW ZEALAND,Female,,Yes,nan
2000,Unprovoked,AUSTRALIA,Male,38.0,No,Bronze Whaler Shark
2000,Unprovoked,CANADA,Male,30.0,No,"Porbeagle shark, 3 m [UnknownUnknown']rk"
2000,Boat,AUSTRALIA,,,No,White Shark
2000,Unprovoked,FIJI,Male,47.0,Yes,6 m [UnknownUnknown'] shark
2000,Unprovoked,AUSTRALIA,Male,23.0,No,nan
2000,Unprovoked,AUSTRALIA,Male,17.0,Yes,White Shark
2000,Unprovoked,USA,Male,73.0,No,Unknown.Unknown m to Unknown.8 m [4' to 6'] shark
2000,Provoked,AUSTRALIA,Male,12.0,No,UnknownUnknownUnknown-kg [UnknownUnknownUnknown-lb] dead blue shark
2000,Unprovoked,USA,Male,47.0,No,A Unknown' shark was seen in the area by witnesses
2000,Unprovoked,OKINAWA,Male,31.0,Yes,White Shark
2000,Unprovoked,USA,Male,5.0,No,nan
2000,Unprovoked,TANZANIA,,,Yes,Thought to involve a Zambesi shark
2000,Invalid,USA,Male,,Yes,nan
2000,Invalid,USA,Male,,No,Shark involvement  not confirmed
2000,Unprovoked,USA,Male,27.0,No,juvenile shark
2000,Unprovoked,USA,Male,53.0,No,Tiger Shark
2000,Unprovoked,USA,Male,,No,nan
2000,Unprovoked,USA,Male,69.0,Yes,"Thought to involve a Unknown.7 m [9'], 4UnknownUnknown-lb bull shark"
2000,Provoked,USA,Male,,No,Salmon shark
2000,Unprovoked,TANZANIA,,,Yes,Thought to involve a Zambesi shark
2000,Unprovoked,USA,Male,8.0,No,nan
2000,Unprovoked,USA,,,No,nan
2000,Unprovoked,USA,Male,49.0,No,nan
2000,Unprovoked,USA,Female,26.0,No,nan
2000,Unprovoked,REUNION,Male,27.0,No,Tiger Shark
2000,Unprovoked,USA,Male,25.0,No,6Unknown cm to 9Unknown cm [Unknown' to 3'] shark
2000,Unprovoked,SOUTH AFRICA,Male,48.0,No,White Shark
2000,Unprovoked,TANZANIA,Male,28.0,Yes,Thought to involve a Zambesi shark
2000,Unprovoked,USA,Male,40.0,No,Unknown.5 m [5'] shark
1999,Unprovoked,USA,Male,14.0,No,nan
1999,Unprovoked,REUNION,Male,52.0,Yes,3 bull sharks
1999,Unprovoked,MAURITIUS,Female,41.0,No,"Grey reef shark, Unknown.5 m"
1999,Unprovoked,BRAZIL,Male,21.0,No,Tiger Shark
1999,Unprovoked,USA,Male,5.0,No,Blacktip
1999,Unprovoked,USA,Male,21.0,No,3' to 4' shark
1999,Unprovoked,USA,Male,41.0,No,nan
1999,Unprovoked,USA,Male,43.0,No,Tiger Shark
1999,Unprovoked,USA,Male,20.0,No,Unknown.Unknown m [4'] shark
1999,Unprovoked,SOUTH AFRICA,Male,29.0,No,White Shark
1999,Unprovoked,USA,Female,30.0,No,Blacktip
1999,Unprovoked,USA,Male,,No,nan
1999,Unprovoked,SOUTH AFRICA,Male,14.0,Yes,White Shark
1999,Provoked,BRAZIL,Male,,No,nan
1999,Unprovoked,NEW ZEALAND,Male,,No,"Sevengill shark, Unknown.4 m [8']"
1999,Boat,NEW ZEALAND,,,No,nan
1999,Unprovoked,USA,Female,29.0,Yes,nan
1999,Unprovoked,NEW CALEDONIA,Male,,No,UnknownUnknownUnknown to 3UnknownUnknown kg shark
1999,Provoked,NEW ZEALAND,Male,28.0,No,Mako Shark
1999,Unprovoked,USA,Male,18.0,No,nan
1999,Unprovoked,USA,Female,29.0,No,3.7 m to 4.6 m [UnknownUnknown' to Unknown5'] shark seen in the vicinity
1999,Boat,USA,,,No,Basking shark
1999,Unprovoked,AUSTRALIA,Male,35.0,No,Bronze Whaler Shark
1999,Unprovoked,USA,Male,25.0,No,Spinner shark
1999,Unprovoked,MAURITIUS,Male,47.0,No,Bull Shark
1999,Unprovoked,SOUTH AFRICA,Male,,No,White Shark
1999,Invalid,AUSTRALIA,Female,37.0,No,Shark involvement not confirmed
1999,Unprovoked,REUNION,,,Yes,Bull Shark
1999,Unprovoked,SOUTH AFRICA,Male,30.0,No,White Shark
1999,Invalid,USA,Male,,No,Shark involvement not confirmed
1999,Unprovoked,SOUTH AFRICA,Male,42.0,No,White Shark
1999,Unprovoked,USA,Male,43.0,No,Bull Shark
1999,Unprovoked,AUSTRALIA,Male,22.0,Yes,Thought to involve a white shark
1999,Unprovoked,BAHAMAS,Male,35.0,No,Unknown.7 m [9']  bull shark or Caribbean reef shark
1999,Unprovoked,USA,Male,13.0,No,nan
1999,Unprovoked,NEW ZEALAND,Female,13.0,No,Sevengill shark
1999,Unprovoked,NEW ZEALAND,Female,12.0,No,Sevengill shark
1999,Unprovoked,BRAZIL,Male,18.0,No,"Thought to involve a white, bull or tiger shark"
1999,Invalid,USA,Male,,Yes,Shark involvement not confirmed
1999,Invalid,BRAZIL,Male,39.0,No,"Thought to involve a Unknown.Unknown to Unknown.5 m tubar�o da gralha preta -  a blacktip shark, C. limbatus?"
1999,Unprovoked,USA,Male,35.0,No,nan
1999,Unprovoked,USA,Male,19.0,No,nan
1999,Unprovoked,USA,Female,51.0,No,Tiger Shark
1999,Unprovoked,USA,Male,,No,White Shark
1999,Unprovoked,SOUTH AFRICA,Male,35.0,No,White Shark
1999,Unprovoked,BRAZIL,Male,39.0,No,Unknown.3 to Unknown.6 m shark
1999,Unprovoked,MARSHALL ISLANDS,Male,12.0,No,"Grey reef shark, Unknown.Unknown m [4']"
1999,Unprovoked,MARSHALL ISLANDS,Male,12.0,No,"Grey reef shark, Unknown.Unknown m [4']"
1999,Unprovoked,USA,Male,45.0,No,nan
1999,Unprovoked,USA,Male,62.0,No,4' to 5' shark
1999,Unprovoked,USA,Male,,No,Lemon Shark
1999,Provoked,USA,Male,7.0,No,Unknown.9 m [3'] shark
1999,Unprovoked,USA,Male,10.0,No,Unknown.8 m [6'] shark
1999,Unprovoked,USA,Male,17.0,No,nan
